Time (Gyr),Hubble Parameter in Voids,Hubble Parameter in Clusters,Total Cosmic Expansion Energy,Energy Difference (Chaotic Sensitivity)
32.26452905811623,70.59117406564917,70.59117406564917,9966.22771193356,2.795895852614194e-06
32.364729458917836,70.66018323921631,70.66018323921631,9985.722990799251,3.486737114144489e-06
32.46492985971944,70.72892728889035,70.72892728889035,10005.162310874275,4.250679921824485e-06
32.565130260521045,70.797378607654,70.797378607654,10024.537635431008,5.086496457806788e-06
32.66533066132265,70.86550970604821,70.86550970604821,10043.840931796027,5.9928552218480036e-06
32.765531062124246,70.93329322321168,70.93329322321168,10063.064174980256,6.9682864705100656e-06
32.86573146292585,71.00070193786871,71.00070193786871,10082.199351340148,8.011234967852943e-06
32.965931863727455,71.0677087792611,71.0677087792611,10101.23846226773,9.120014510699548e-06
33.06613226452906,71.13428683801938,71.13428683801938,10120.173527907235,1.0292853403370827e-05
33.166332665330664,71.20040937696963,71.20040937696963,10138.99659089613,1.1527859896887094e-05
33.26653306613227,71.26604984187064,71.26604984187064,10157.699720127981,1.2823054930777289e-05
33.366733466933866,71.33118187207802,71.33118187207802,10176.275014534944,1.417635940015316e-05
33.46693386773547,71.39577931113038,71.39577931113037,10194.714606887264,1.558559961267747e-05
33.567134268537075,71.45981621725352,71.45981621725352,10213.010667607297,1.704850365058519e-05
33.66733466933868,71.5232668737784,71.5232668737784,10231.155408595452,1.8562735931482166e-05
33.76753507014028,71.58610579946878,71.58610579946878,10249.141087065476,2.0125857190578245e-05
33.86773547094189,71.64830775875429,71.64830775875429,10266.96000938634,2.173534630856011e-05
33.967935871743485,71.70984777186467,71.70984777186467,10284.60453492801,2.338863669137936e-05
34.06813627254509,71.77070112486163,71.77070112486163,10302.06707990843,2.5083059881580994e-05
34.168336673346694,71.83084337956362,71.83084337956362,10319.340121238796,2.6815900127985515e-05
34.2685370741483,71.89025038336001,71.89025038336001,10336.416200364389,2.8584372557816096e-05
34.3687374749499,71.94889827891062,71.94889827891062,10353.287927098056,3.0385639547603205e-05
34.46893787575151,72.0067635137266,72.0067635137266,10369.947983443495,3.221679980924819e-05
34.569138276553105,72.06382284962885,72.06382284962885,10386.389127405379,3.407491749385372e-05
34.66933867735471,72.12005337208038,72.12005337208038,10402.604196783444,3.595701309677679e-05
34.76953907815631,72.17543249938849,72.17543249938849,10418.586112947569,3.786005254369229e-05
34.86973947895792,72.22993799177344,72.22993799177344,10434.327884590872,3.978098902734928e-05
34.96993987975952,72.28354796029973,72.28354796029973,10449.822611457903,4.171673390374053e-05
35.07014028056113,72.33624087566655,72.33624087566655,10465.063488044903,4.366417124401778e-05
35.170340681362724,72.38799557685365,72.38799557685365,10480.043807269169,4.562018148135394e-05
35.27054108216433,72.43879127961958,72.43879127961958,10494.75696410458,4.758162140205968e-05
35.37074148296593,72.48860758484835,72.48860758484835,10509.196459180268,4.954534051648807e-05
35.47094188376754,72.53742448674157,72.53742448674157,10523.355902339472,5.150817924004514e-05
35.57114228456914,72.58522238085258,72.58522238085258,10537.229016155647,5.346699799702037e-05
35.671342685370746,72.63198207195953,72.63198207195953,10550.8096394029,5.541863720281981e-05
35.77154308617234,72.67768478177386,72.67768478177386,10564.091730477769,5.735996091971174e-05
35.87174348697395,72.7223121564816,72.7223121564816,10577.069370769505,5.9287867770763114e-05
35.97194388777555,72.76584627411414,72.76584627411415,10589.736767976023,6.119924364611506e-05
36.07214428857716,72.80826965174539,72.80826965174539,10602.088259362537,6.309102718660142e-05
36.17234468937876,72.8495652525129,72.84956525251292,10614.118314960273,6.496017522295006e-05
36.27254509018036,72.88971649245971,72.88971649245971,10625.821540702307,6.680368642264511e-05
36.37274549098196,72.92870724719423,72.92870724719423,10637.19268149392,6.861860674689524e-05
36.47294589178357,72.96652185836577,72.96652185836577,10648.226624214738,7.040201671770774e-05
36.57314629258517,73.00314513995274,73.00314513995274,10658.918400650009,7.215104415081441e-05
36.673346693386776,73.03856238436119,73.03856238436119,10669.263190348442,7.386288962152321e-05
36.77354709418838,73.07275936833135,73.07275936833135,10679.256323404114,7.553480645583477e-05
36.87374749498998,73.1057223586495,73.1057223586495,10688.89328315989,7.716409163549542e-05
36.97394789579158,73.13743811766312,73.13743811766312,10698.169708830006,7.87481440056581e-05
37.07414829659319,73.16789390859698,73.16789390859698,10707.081398039407,8.028441698115785e-05
37.17434869739479,73.19707750066824,73.19707750066824,10715.624309277666,8.177044037438463e-05
37.274549098196395,73.22497717399811,73.22497717399811,10723.794564265088,8.32038203952834e-05
37.374749498998,73.25158172431846,73.25158172431846,10731.588450229012,8.458227057417389e-05
37.4749498997996,73.2768804674714,73.2768804674714,10739.002422088184,8.590356628701556e-05
37.5751503006012,73.30086324369998,73.30086324369998,10746.033104543214,8.716558659216389e-05
37.675350701402806,73.32352042172818,73.32352042172818,10752.677294071178,8.836630513542332e-05
37.77555110220441,73.34484290262876,73.34484290262876,10758.931960822583,8.950379015004728e-05
37.875751503006015,73.36482212347732,73.36482212347732,10764.794250418936,9.057622628461104e-05
37.97595190380762,73.38345006079122,73.38345006079122,10770.261485649278,9.15818727662554e-05
38.07615230460922,73.40071923375147,73.40071923375147,10775.331168064027,9.251913070329465e-05
38.17635270541082,73.41662270720724,73.41662270720724,10780.000979464836,9.338648669654503e-05
38.276553106212425,73.43115409446081,73.43115409446081,10784.268783288897,9.418254376214463e-05
38.37675350701403,73.44430755983238,73.44430755983238,10788.132625886505,9.490603406447917e-05
38.476953907815634,73.45607782100376,73.45607782100376,10791.590737690722,9.555579345033038e-05
38.57715430861724,73.46646015113964,73.46646015113964,10794.641534277978,9.613076872483362e-05
38.677354709418836,73.47545038078577,73.47545038078577,10797.283617318624,9.663004493631888e-05
38.77755511022044,73.48304489954353,73.48304489954353,10799.515775416661,9.70528126345016e-05
38.877755511022045,73.48924065751966,73.48924065751966,10801.33698483768,9.739840061229188e-05
38.97795591182365,73.49403516655126,73.49403516655126,10802.746410124546,9.766624862095341e-05
39.078156312625254,73.49742650120481,73.49742650120481,10803.743404600007,9.785593829292338e-05
39.17835671342686,73.49941329954963,73.49941329954963,10804.327510756026,9.796714766707737e-05
39.278557114228455,73.4999947637046,73.4999947637046,10804.498460529208,9.799970939639024e-05
39.37875751503006,73.49917066015878,73.49917066015878,10804.256175462291,9.795356163522229e-05
39.478957915831664,73.49694131986502,73.49694131986502,10803.600766751362,9.782878987607546e-05
39.57915831663327,73.49330763810711,73.49330763810711,10802.532535178907,9.762558693182655e-05
39.67935871743487,73.48827107414037,73.48827107414037,10801.051970932673,9.734427658258937e-05
39.77955911823648,73.48183365060537,73.48183365060537,10799.159753310478,9.698532630864065e-05
39.879759519038075,73.47399795271589,73.47399795271589,10796.856750311397,9.654929635871667e-05
39.97995991983968,73.46476712722061,73.46476712722061,10794.144018113508,9.60368870437378e-05
40.08016032064128,73.45414488113938,73.45414488113938,10791.02280043883,9.544893691781908e-05
40.18036072144289,73.44213548027462,73.44213548027462,10787.494527806022,9.478637730353512e-05
40.28056112224449,73.42874374749807,73.42874374749807,10783.560816671476,9.405027049069759e-05
40.3807615230461,73.41397506081411,73.41397506081411,10779.223468459671,9.3241804279387e-05
40.480961923847694,73.39783535119987,73.39783535119987,10774.484468483692,9.236227924702689e-05
40.5811623246493,73.38033110022349,73.38033110022349,10769.345984756852,9.141310874838382e-05
40.6813627254509,73.36146933744114,73.36146933744114,10763.810366696633,9.039580800163094e-05
40.78156312625251,73.34125763757403,73.34125763757403,10757.880143722023,8.931202137318905e-05
40.88176352705411,73.31970411746646,73.31970411746646,10751.558023745656,8.816348417894915e-05
40.981963927855716,73.29681743282613,73.29681743282613,10744.846891562089,8.695204269315582e-05
41.08216432865731,73.27260677474816,73.27260677474816,10737.749807133738,8.567963959649205e-05
41.18236472945892,73.24708186602393,73.24708186602393,10730.270003776024,8.434832670900505e-05
41.28256513026052,73.22025295723658,73.22025295723658,10722.410886243424,8.296023406728636e-05
41.38276553106213,73.19213082264442,73.19213082264442,10714.17602871819,8.151759539032355e-05
41.48296593186373,73.16272675585407,73.16272675585407,10705.569172703528,8.002272261364851e-05
41.58316633266533,73.13205256528505,73.13205256528505,10696.594224823231,7.847802771721035e-05
41.68336673346693,73.10012056942769,73.10012056942769,10687.25525452973,7.688598270760849e-05
41.78356713426854,73.066943591896,73.066943591896,10677.556491722626,7.524914326495491e-05
41.88376753507014,73.03253495627794,73.03253495627794,10667.50232427992,7.357014328590594e-05
41.983967935871746,72.9969084807847,72.9969084807847,10657.097295504114,7.185168578871526e-05
42.08416833667335,72.96007847270148,72.96007847270148,10646.346101485517,7.00965138094034e-05
42.18436873747495,72.92205972264176,72.92205972264176,10635.253588385063,6.830746497143991e-05
42.28456913827655,72.88286749860758,72.88286749860758,10623.824749639178,6.648739508818835e-05
42.38476953907816,72.84251753985795,72.84251753985795,10612.064723089026,6.463924910349306e-05
42.48496993987976,72.8010260505882,72.8010260505882,10599.978788036846,6.276597559917718e-05
42.585170340681366,72.75840969342248,72.75840969342248,10587.57236223183,6.08705886406824e-05
42.68537074148297,72.7146855827221,72.7146855827221,10574.850998788266,5.895614049222786e-05
42.78557114228457,72.66987127771272,72.66987127771272,10561.82038303867,5.702570160792675e-05
42.88577154308617,72.62398477543259,72.62398477543259,10548.486329324529,5.5082364269765094e-05
42.985971943887776,72.57704450350512,72.57704450350512,10534.854777727525,5.3129268053453416e-05
43.08617234468938,72.52906931273856,72.52906931273856,10520.931790744067,5.11695361637976e-05
43.186372745490985,72.48007846955561,72.48007846955561,10506.723549905877,4.920631545246579e-05
43.28657314629259,72.43009164825624,72.43009164825624,10492.236352349595,4.724276368506253e-05
43.38677354709419,72.37912892311658,72.37912892311658,10477.476607338263,4.5282036808202974e-05
43.48697394789579,72.3272107603274,72.3272107603274,10462.45083273764,4.3327278035576455e-05
43.587174348697395,72.27435800977494,72.27435800977494,10447.16565145024,4.1381634218851104e-05
43.687374749499,72.22059189666783,72.22059189666783,10431.627787810085,3.9448224924854e-05
43.787575150300604,72.16593401301321,72.16593401301321,10415.844063941155,3.753016244445462e-05
43.88777555110221,72.11040630894563,72.11040630894563,10399.82139608245,3.563052086974494e-05
43.987975951903806,72.05403108391197,72.05403108391197,10383.566790882704,3.3752347007975914e-05
44.08817635270541,71.99683097771617,71.99683097771617,10367.087341667662,3.189867493347265e-05
44.188376753507015,71.93882896142745,71.93882896142745,10350.390224683024,3.007246232300531e-05
44.28857715430862,71.88004832815511,71.88004832815511,10333.48269531583,2.8276655939407647e-05
44.388777555110224,71.82051268369436,71.82051268369436,10316.372084297405,2.6514129785937257e-05
44.48897795591183,71.76024593704634,71.76024593704634,10299.06579389075,2.478772512404248e-05
44.589178356713425,71.69927229081657,71.69927229081657,10281.571294065312,2.3100210455595516e-05
44.68937875751503,71.6376162314953,71.6376162314953,10263.896118661998,2.1454297893797047e-05
44.789579158316634,71.57530251962406,71.57530251962406,10246.047861551404,1.9852624973282218e-05
44.88977955911824,71.51235617985188,71.51235617985188,10228.034172787999,1.8297771021025255e-05
44.98997995991984,71.44880249088577,71.44880249088577,10209.86275476321,1.6792228052509017e-05
45.09018036072145,71.38466697533889,71.38466697533889,10191.541358360077,1.5338422599597834e-05
45.190380761523045,71.31997538948097,71.31997538948097,10173.077779112344,1.3938679330749437e-05
45.29058116232465,71.25475371289474,71.25475371289474,10154.479853370573,1.259525743080303e-05
45.390781563126254,71.18902813804284,71.18902813804284,10135.75545447811,1.1310303307254799e-05
45.49098196392786,71.12282505974906,71.12282505974906,10116.912488959339,1.0085890608024783e-05
45.59118236472946,71.0561710645985,71.0561710645985,10097.95889272297,8.923978384700604e-06
45.69138276553107,70.98909292026053,70.98909292026053,10078.902627282769,7.826434739399701e-06
45.791583166332664,70.92161756473922,70.92161756473922,10059.751675998254,6.79503136780113e-06
45.89178356713427,70.85377209555516,70.85377209555516,10040.51404033774,5.831418093293905e-06
45.99198396793587,70.78558375886348,70.78558375886348,10021.197736166156,4.937135599902831e-06
46.09218436873748,70.71707993851189,70.71707993851189,10001.81079005976,4.113626346224919e-06
46.19238476953908,70.64828814504361,70.64828814504361,9982.361235650218,3.362216375535354e-06
46.29258517034068,70.57923600464939,70.57923600464939,9962.857109999994,2.684115315787494e-06
46.392785571142284,70.5099512480731,70.5099512480731,9943.306450011289,2.0804000087082386e-06
46.49298597194389,70.44046169947518,70.44046169947518,9923.717288870459,1.552052708575502e-06
46.59318637274549,70.37079526525885,70.37079526525885,9904.097652529954,1.0999119695043191e-06
46.6933867735471,70.30097992286302,70.30097992286302,9884.455556229579,7.24714482203126e-07
46.7935871743487,70.2310437095269,70.2310437095269,9864.799001058956,4.2704959923867136e-07
46.8937875751503,70.16101471103036,70.16101471103036,9845.135970562838,2.0740844774991274e-07
46.9939879759519,70.09092105041505,70.09092105041505,9825.474427391031,6.612935976590961e-08
47.09418837675351,70.0207908766903,70.0207908766903,9805.822309994392,3.457898856140673e-09
47.19438877755511,69.95065235352884,69.95065235352884,9786.187529368499,1.9479557522572577e-08
47.294589178356716,69.88053364795645,69.88053364795645,9766.577965846349,1.1417614587116987e-07
47.39478957915832,69.81046291904035,69.81046291904035,9747.001465941416,2.8739668778143823e-07
47.49498997995992,69.74046830658074,69.74046830658074,9727.465839242384,5.388537829276174e-07
47.59519038076152,69.67057791981009,69.67057791981009,9707.978855360658,8.681490726303309e-07
47.69539078156313,69.60081982610473,69.60081982610473,9688.548240931785,1.2747623259201646e-06
47.79559118236473,69.53122203971327,69.53122203971327,9669.181676671817,1.758025973686017e-06
47.895791583166336,69.46181251050628,69.46181251050628,9649.886794489454,2.3171669454313815e-06
47.99599198396794,69.39261911275185,69.39261911275185,9630.671174654904,2.9512921173591167e-06
48.09619238476954,69.32366963392153,69.32366963392153,9611.542343026187,3.6593810364138335e-06
48.19639278557114,69.25499176353118,69.25499176353118,9592.507768333544,4.440298653207719e-06
48.296593186372746,69.18661308202101,69.18661308202101,9573.574859522561,5.292788046062924e-06
48.39679358717435,69.1185610496796,69.1185610496796,9554.750963156572,6.215477696969174e-06
48.496993987975955,69.050862995616,69.050862995616,9536.043360878662,7.206886948551983e-06
48.59719438877756,68.98354610678466,68.98354610678466,9517.459266933769,8.265426004072651e-06
48.69739478957916,68.91663741706735,68.91663741706735,9499.005825751055,9.389395927428268e-06
48.79759519038076,68.85016379641661,68.85016379641661,9480.690109586792,1.0576988643151708e-05
48.897795591182366,68.78415194006499,68.78415194006499,9462.519116227892,1.1826294212369248e-05
48.99799599198397,68.71862835780449,68.71862835780449,9444.499766756104,1.3135304470779374e-05
49.098196392785574,68.65361936334043,68.65361936334043,9426.638903372863,1.4501925761578605e-05
49.19839679358718,68.5891510637241,68.5891510637241,9408.94328728473,1.5923958926578052e-05
49.298597194388776,68.52524934886848,68.52524934886848,9391.4195966492,1.7399113858118653e-05
49.39879759519038,68.4619398811509,68.4619398811509,9374.07442458064,1.8925029507954605e-05
49.498997995991985,68.39924808510737,68.39924808510737,9356.914277216129,2.0499257516348734e-05
49.59919839679359,68.33719913722237,68.33719913722237,9339.945571840772,2.211925311712548e-05
49.699398797595194,68.275817955818,68.275817955818,9323.174635071999,2.3782429707353003e-05
49.7995991983968,68.21512919104715,68.21512919104715,9306.607701102506,2.548610973462928e-05
49.899799599198396,68.15515721499416,68.15515721499416,9290.250910001141,2.7227561076870188e-05
50.0,68.09592611188721,68.09592611188721,9274.110306071205,2.9003978852415457e-05
